exercice,code_produit,sous-branche,date_survenance,log_règlement
2017,VM,Risque simple,2015,12.883034548289148
2019,VM,Risque simple,2016,12.883091104729123
2021,IN,Incendie,2021,7.539027055823995
2019,IN,Incendie,2018,7.539027055823995
2014,MP,Risque simple,2014,7.667209728023418
2016,MI,Incendie,2016,7.539027055823995
2017,VM,Risque simple,2015,12.8837145633817
2018,RG,Responsabilité Civile,2018,7.61085279039525
2014,VM,Risque simple,2013,12.884346260983156
2021,IN,Incendie,2021,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2014,IN,Incendie,2014,7.539027055823995
2020,RG,Responsabilité Civile,2020,7.61085279039525
2017,IM,Incendie,2017,7.539027055823995
2016,IN,Incendie,2016,7.539027055823995
2017,MI,Incendie,2016,7.539027055823995
2017,MI,Incendie,2016,7.539027055823995
2015,VM,Risque simple,2013,12.8861908159636
2017,MI,Incendie,2016,7.539027055823995
2018,MI,Incendie,2017,7.539027055823995
2021,IN,Incendie,2021,7.539027055823995
2014,IN,Incendie,2013,7.539027055823995
2020,VM,Risque simple,2009,12.887653189718653
2023,RG,Responsabilité Civile,2022,7.61085279039525
2014,IN,Incendie,2013,7.539027055823995
2015,IN,Incendie,2014,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2016,IN,Incendie,2015,7.539027055823995
2020,MH,Risque simple,2020,7.6638772587034705
2022,MH,Risque simple,2021,7.663257348288848
2017,MI,Incendie,2016,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2021,RG,Responsabilité Civile,2021,7.61085279039525
2017,VM,Risque simple,2016,12.890218333947097
2016,MI,Incendie,2015,7.539027055823995
2016,MI,Incendie,2015,7.539027055823995
2022,IM,Incendie,2021,7.539027055823995
2017,IM,Incendie,2017,7.539027055823995
2014,IN,Incendie,2014,7.539027055823995
2019,MH,Risque simple,2018,7.662801562979329
2022,RG,Responsabilité Civile,2021,7.61085279039525
2022,IM,Incendie,2018,7.539027055823995
2015,RG,Responsabilité Civile,2015,7.61085279039525
2016,MI,Incendie,2016,7.539027055823995
2020,RG,Responsabilité Civile,2019,7.61085279039525
2017,VM,Risque simple,2016,12.894435599909118
2017,IN,Incendie,2017,7.539027055823995
2017,IN,Incendie,2016,7.539027055823995
2015,IN,Incendie,2014,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2016,IN,Incendie,2016,7.539027055823995
2014,IN,Incendie,2014,7.539027055823995
2019,IN,Incendie,2019,7.539027055823995
2018,IN,Incendie,2018,7.539027055823995
2020,VM,Risque simple,2015,12.896469121368312
2015,MI,Incendie,2014,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2016,VM,Risque simple,2009,7.659685386479146
2020,MH,Risque simple,2020,7.659171367666058
2015,IN,Incendie,2014,7.539027055823995
2017,RG,Responsabilité Civile,2017,7.61085279039525
2019,IN,Incendie,2019,7.539027055823995
2019,IN,Incendie,2019,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2014,VM,Risque simple,2011,12.897903510126262
2015,IN,Incendie,2015,7.539027055823995
2018,IN,Incendie,2018,7.539027055823995
2017,RG,Responsabilité Civile,2017,7.61085279039525
2023,RG,Responsabilité Civile,2023,7.610649799496962
2018,IM,Incendie,2017,7.539027055823995
2023,RG,Responsabilité Civile,2023,7.610649799496962
2021,RG,Responsabilité Civile,2021,7.610209018862382
2016,RG,Responsabilité Civile,2016,7.608533270704982
2018,RG,Responsabilité Civile,2017,7.608374474380783
2015,RG,Responsabilité Civile,2015,7.606969020692043
2020,RG,Responsabilité Civile,2019,7.6067055887690325
2015,IN,Incendie,2013,7.539027055823995
2021,RG,Responsabilité Civile,2021,7.606511698306593
2023,RG,Responsabilité Civile,2023,7.606471921256951
2014,MI,Incendie,2011,7.539027055823995
2023,RG,Responsabilité Civile,2023,7.6064619767473145
2023,RG,Responsabilité Civile,2023,7.606327716187147
2017,MI,Incendie,2016,7.539027055823995
2022,RG,Responsabilité Civile,2021,7.605890001053122
2023,VM,Risque simple,2018,12.89921982609012
2015,IN,Incendie,2013,7.539027055823995
2017,MI,Incendie,2016,7.539027055823995
2021,RG,Responsabilité Civile,2021,7.605890001053122
2014,IN,Incendie,2012,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2021,IM,Incendie,2018,7.539027055823995
2017,IN,Incendie,2017,7.539027055823995
2016,IN,Incendie,2016,7.539027055823995
2016,RG,Responsabilité Civile,2016,7.605890001053122
2019,RG,Responsabilité Civile,2019,7.605890001053122
2018,IN,Incendie,2017,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2019,VM,Risque simple,2017,12.902098229509441
2020,IM,Incendie,2019,7.539027055823995
2019,VM,Risque simple,2009,12.903065497009532
2021,RG,Responsabilité Civile,2021,7.605890001053122
2014,MI,Incendie,2011,7.539027055823995
2023,IN,Incendie,2021,7.539027055823995
2015,VM,Risque simple,2012,12.904207367601158
2018,IN,Incendie,2016,7.539027055823995
2019,VM,Risque simple,2017,12.90512982757624
2019,VM,Risque simple,2017,12.90512982757624
2016,IN,Incendie,2016,7.539027055823995
2015,RG,Responsabilité Civile,2015,7.605890001053122
2019,VM,Risque simple,2017,12.905800028990681
2020,VM,Risque simple,2017,12.905800028990681
2019,IN,Incendie,2018,7.539027055823995
2018,IN,Incendie,2017,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2015,IN,Incendie,2015,7.539027055823995
2015,VM,Risque simple,2013,12.908146167498467
2014,IN,Incendie,2013,7.539027055823995
2014,IN,Incendie,2013,7.539027055823995
2017,IN,Incendie,2016,7.539027055823995
2017,IM,Incendie,2017,7.539027055823995
2014,IN,Incendie,2012,7.539027055823995
2014,IN,Incendie,2013,7.539027055823995
2016,MI,Incendie,2015,7.539027055823995
2015,VM,Risque simple,2014,12.909304702347093
2019,RG,Responsabilité Civile,2019,7.604361470260835
2019,VM,Risque simple,2011,12.909544641270724
2015,VM,Risque simple,2012,12.90972188590099
2017,MI,Incendie,2016,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2017,MI,Incendie,2016,7.539027055823995
2018,VM,Risque simple,2015,12.911757919656708
2022,VM,Risque simple,2016,12.912440842020745
2021,IM,Incendie,2018,7.539027055823995
2015,IN,Incendie,2012,7.539027055823995
2018,IN,Incendie,2018,7.539027055823995
2017,IN,Incendie,2016,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2014,MI,Incendie,2011,7.539027055823995
2018,RG,Responsabilité Civile,2018,7.601522267421488
2016,MI,Incendie,2015,7.539027055823995
2021,RG,Responsabilité Civile,2021,7.600902459542082
2015,MI,Incendie,2014,7.539027055823995
2017,MI,Incendie,2016,7.539027055823995
2020,VM,Risque simple,2017,12.915811421183038
2015,IN,Incendie,2014,7.539027055823995
2017,IN,Incendie,2016,7.539027055823995
2015,IN,Incendie,2014,7.539027055823995
2015,IN,Incendie,2014,7.539027055823995
2019,IN,Incendie,2019,7.539027055823995
2019,IN,Incendie,2019,7.539027055823995
2014,IN,Incendie,2013,7.539027055823995
2021,RG,Responsabilité Civile,2020,7.600902459542082
2018,RG,Responsabilité Civile,2018,7.600902459542082
2016,IN,Incendie,2016,7.539027055823995
2023,IN,Incendie,2023,7.539027055823995
2021,RG,Responsabilité Civile,2020,7.600902459542082
2014,MI,Incendie,2011,7.539027055823995
2023,RG,Responsabilité Civile,2022,7.600902459542082
2017,VM,Risque simple,2017,12.919632414381086
2023,RG,Responsabilité Civile,2022,7.600902459542082
2019,RG,Responsabilité Civile,2018,7.600902459542082
2018,IN,Incendie,2018,7.539027055823995
2015,VM,Risque simple,2012,12.921821913591408
2020,IN,Incendie,2020,7.539027055823995
2019,IN,Incendie,2019,7.539027055823995
2014,RG,Responsabilité Civile,2014,7.600902459542082
2021,RG,Responsabilité Civile,2021,7.600902459542082
2016,IN,Incendie,2016,7.539027055823995
2017,IN,Incendie,2016,7.539027055823995
2015,RG,Responsabilité Civile,2015,7.600902459542082
2023,IN,Incendie,2023,7.539027055823995
2015,IN,Incendie,2015,7.539027055823995
2017,MI,Incendie,2016,7.539027055823995
2015,MI,Incendie,2014,7.539027055823995
2019,IN,Incendie,2019,7.539027055823995
2023,IN,Incendie,2022,7.539027055823995
2015,IN,Incendie,2013,7.539027055823995
2016,VM,Risque simple,2016,12.92561829994465
2015,RG,Responsabilité Civile,2015,7.600902459542082
2022,IS,Incendie,2022,12.925983463359334
2020,IN,Incendie,2020,7.539027055823995
2015,IN,Incendie,2014,7.539027055823995
2014,MI,Incendie,2013,7.539027055823995
2014,IN,Incendie,2013,7.539027055823995
2015,IN,Incendie,2015,7.539027055823995
2014,RG,Responsabilité Civile,2014,7.600902459542082
2019,VM,Risque simple,2012,12.928873308315392
2023,IN,Incendie,2023,7.537952010084237
2015,IN,Incendie,2015,7.537925385378106
2017,IN,Incendie,2015,7.537872133839124
2020,IM,Incendie,2020,7.536929111997157
2022,IM,Incendie,2022,7.536619905642103
2019,VM,Risque simple,2017,12.929540449722529
2016,MI,Incendie,2014,7.5352486500349185
2018,RG,Responsabilité Civile,2017,7.600902459542082
2020,IN,Incendie,2020,7.535216613812627
2023,IN,Incendie,2023,7.535120498987375
2015,IN,Incendie,2013,7.535115159003983
2020,VM,Risque simple,2018,12.93239538096055
2015,MI,Incendie,2014,7.5349816501508124
2019,IN,Incendie,2018,7.534949605373574
2017,IM,Incendie,2017,7.53392897628896
2015,IN,Incendie,2014,7.533693709848633
2016,IN,Incendie,2015,7.533693709848633
2021,IM,Incendie,2021,7.533046441592194
2016,MI,Incendie,2016,7.532880545095173
2015,IN,Incendie,2015,7.5310163320779155
2015,IN,Incendie,2014,7.5310163320779155
2022,RG,Responsabilité Civile,2022,7.600902459542082
2014,RG,Responsabilité Civile,2013,7.600902459542082
2020,IN,Incendie,2019,7.5310163320779155
2021,IN,Incendie,2019,7.530576557106895
2015,RG,Responsabilité Civile,2014,7.600902459542082
2021,IN,Incendie,2019,7.530576557106895
2017,VM,Risque simple,2015,12.936658567859675
2015,IN,Incendie,2014,7.530281477688153
2023,IN,Incendie,2023,7.530270745886605
2018,IM,Incendie,2018,7.529959473531517
2019,IN,Incendie,2019,7.529696426533165
2018,IN,Incendie,2016,7.528498419486568
2020,IN,Incendie,2014,7.528407032691896
2014,MI,Incendie,2013,7.528331766707247
2014,IN,Incendie,2014,7.528331766707247
2015,VM,Risque simple,2015,7.659171367666058
2015,MI,Incendie,2014,7.528331766707247
2014,RG,Responsabilité Civile,2014,7.600902459542082
2017,VM,Risque simple,2015,12.938588557134366
2019,VM,Risque simple,2014,12.938588557134366
2014,MI,Incendie,2013,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2019,IN,Incendie,2019,7.528331766707247
2017,RG,Responsabilité Civile,2017,7.600902459542082
2019,IN,Incendie,2016,7.528331766707247
2015,IN,Incendie,2014,7.528331766707247
2016,IN,Incendie,2016,7.528331766707247
2014,MI,Incendie,2013,7.528331766707247
2015,MI,Incendie,2014,7.528331766707247
2014,VM,Risque simple,2012,12.940739457205366
2014,VM,Risque simple,2013,12.940739457205366
2014,IN,Incendie,2013,7.528331766707247
2014,MI,Incendie,2013,7.528331766707247
2017,IN,Incendie,2014,7.528331766707247
2014,VM,Risque simple,2013,12.941081280185037
2014,IN,Incendie,2014,7.528331766707247
2017,IN,Incendie,2017,7.528331766707247
2014,IN,Incendie,2014,7.528331766707247
2019,RG,Responsabilité Civile,2018,7.600902459542082
2016,RG,Responsabilité Civile,2015,7.600902459542082
2014,MI,Incendie,2013,7.528331766707247
2019,RG,Responsabilité Civile,2019,7.600902459542082
2014,IN,Incendie,2014,7.528331766707247
2015,RG,Responsabilité Civile,2014,7.600902459542082
2023,IM,Incendie,2022,7.528331766707247
2014,IN,Incendie,2014,7.528331766707247
2014,IN,Incendie,2014,7.528331766707247
2017,IN,Incendie,2017,7.528331766707247
2023,MH,Risque simple,2023,7.659171367666058
2015,IN,Incendie,2014,7.528331766707247
2018,IN,Incendie,2016,7.528331766707247
2020,IN,Incendie,2020,7.528331766707247
2017,VM,Risque simple,2012,12.946682156697678
2015,MI,Incendie,2013,7.528331766707247
2017,IN,Incendie,2015,7.528331766707247
2017,IN,Incendie,2017,7.528331766707247
2017,VM,Risque simple,2015,12.947348962304895
2023,RG,Responsabilité Civile,2022,7.600902459542082
2023,IM,Incendie,2022,7.528331766707247
2016,IN,Incendie,2015,7.528331766707247
2021,IN,Incendie,2021,7.528331766707247
2016,IN,Incendie,2015,7.528331766707247
2015,MI,Incendie,2014,7.528331766707247
2014,IN,Incendie,2014,7.528331766707247
2014,IN,Incendie,2014,7.528331766707247
2016,MH,Risque simple,2016,7.659171367666058
2015,MI,Incendie,2014,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2016,RG,Responsabilité Civile,2015,7.600902459542082
2016,IN,Incendie,2014,7.528331766707247
2017,MP,Risque simple,2016,12.948069512297604
2017,IN,Incendie,2015,7.528331766707247
2015,RG,Responsabilité Civile,2013,7.600902459542082
2021,IN,Incendie,2021,7.528331766707247
2016,MP,Risque simple,2015,12.949556412978959
2018,IN,Incendie,2016,7.528331766707247
2015,MI,Incendie,2014,7.528331766707247
2018,IM,Incendie,2017,7.528331766707247
2014,MI,Incendie,2013,7.528331766707247
2017,IM,Incendie,2017,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2023,IM,Incendie,2022,7.528331766707247
2023,IM,Incendie,2022,7.528331766707247
2016,RG,Responsabilité Civile,2016,7.600902459542082
2023,IM,Incendie,2022,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2017,IN,Incendie,2011,7.528331766707247
2016,IN,Incendie,2015,7.528331766707247
2015,IN,Incendie,2015,7.528331766707247
2015,MI,Incendie,2013,7.528331766707247
2014,MI,Incendie,2013,7.528331766707247
2023,IM,Incendie,2022,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2020,VM,Risque simple,2018,12.953966737371427
2020,VM,Risque simple,2012,12.953978287346347
2018,RG,Responsabilité Civile,2018,7.600902459542082
2015,IN,Incendie,2015,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2018,IM,Incendie,2017,7.528331766707247
2014,MI,Incendie,2013,7.528331766707247
2015,IN,Incendie,2014,7.528331766707247
2016,IN,Incendie,2015,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2018,RG,Responsabilité Civile,2018,7.600902459542082
2016,IN,Incendie,2015,7.528331766707247
2015,MI,Incendie,2014,7.528331766707247
2016,IN,Incendie,2016,7.528331766707247
2020,IN,Incendie,2019,7.528331766707247
2016,IN,Incendie,2016,7.528331766707247
2022,RG,Responsabilité Civile,2021,7.600902459542082
2017,IN,Incendie,2016,7.528331766707247
2019,IM,Incendie,2017,7.528331766707247
2015,IN,Incendie,2011,7.528331766707247
2014,IN,Incendie,2013,7.528331766707247
2016,RG,Responsabilité Civile,2015,7.600902459542082
2015,IN,Incendie,2014,7.528331766707247
2023,RG,Responsabilité Civile,2022,7.600902459542082
2015,IN,Incendie,2014,7.528331766707247
2018,IM,Incendie,2017,7.528100557184686
2023,RP,Responsabilité Civile,2022,7.659171367666058
2018,VM,Risque simple,2018,12.96152599801426
2018,MI,Incendie,2017,7.527379700733007
2021,RG,Responsabilité Civile,2020,7.600902459542082
2014,VM,Risque simple,2013,12.962207019540894
2015,IN,Incendie,2015,7.527255919373784
2018,IS,Incendie,2018,12.963083994903263
2017,VM,Risque simple,2013,12.963280467436329
2017,VM,Risque simple,2012,12.963280467436329
2015,MI,Incendie,2014,7.527094442397359
2017,MI,Incendie,2017,7.52582324665597
2014,IN,Incendie,2014,7.525284116583176
2019,MI,Incendie,2018,7.524242772994099
2023,RG,Responsabilité Civile,2023,7.600902459542082
2019,IN,Incendie,2018,7.524221179269234
2017,IN,Incendie,2017,7.52322736352944
2014,MI,Incendie,2013,7.52294091807237
2020,IN,Incendie,2019,7.52294091807237
2021,IN,Incendie,2021,7.52294091807237
2015,MI,Incendie,2013,7.521832195558545
2014,IN,Incendie,2014,7.521572414530842
2014,IN,Incendie,2013,7.521410017111521
2018,IN,Incendie,2018,7.520559706859544
2020,IN,Incendie,2019,7.520136990739636
2020,RG,Responsabilité Civile,2019,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2017,IN,Incendie,2017,7.517520850603031
2014,IN,Incendie,2014,7.517520850603031
2017,IN,Incendie,2017,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2023,VM,Risque simple,2018,12.971574068501251
2023,RG,Responsabilité Civile,2023,7.600902459542082
2020,IN,Incendie,2020,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2014,MI,Incendie,2011,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2023,RG,Responsabilité Civile,2023,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2014,MI,Incendie,2011,7.517520850603031
2014,MI,Incendie,2011,7.517520850603031
2023,VM,Risque simple,2019,12.973254645568248
2014,MI,Incendie,2011,7.517520850603031
2017,IM,Incendie,2017,7.517520850603031
2014,RG,Responsabilité Civile,2014,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2019,VM,Risque simple,2018,12.974938753529736
2019,IN,Incendie,2019,7.517520850603031
2023,IN,Incendie,2022,7.517520850603031
2015,IN,Incendie,2014,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2023,VM,Risque simple,2018,12.976180867226248
2020,IN,Incendie,2020,7.517520850603031
2017,VM,Risque simple,2016,12.976789015599866
2018,VM,Risque simple,2017,12.976857813972014
2018,RG,Responsabilité Civile,2018,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2014,MI,Incendie,2012,7.517520850603031
2016,IN,Incendie,2015,7.517520850603031
2022,RN,Responsabilité Civile,2017,12.978908624991487
2019,IN,Incendie,2019,7.517520850603031
2017,VM,Risque simple,2015,12.979239125797383
2014,IN,Incendie,2012,7.517520850603031
2020,RG,Responsabilité Civile,2020,7.600902459542082
2023,VM,Risque simple,2018,12.980043328863811
2015,IN,Incendie,2014,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2018,IN,Incendie,2015,7.517520850603031
2015,RG,Responsabilité Civile,2015,7.600902459542082
2014,IN,Incendie,2013,7.517520850603031
2014,IN,Incendie,2014,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2022,RG,Responsabilité Civile,2022,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2014,IN,Incendie,2012,7.517520850603031
2017,IM,Incendie,2017,7.517520850603031
2015,VM,Risque simple,2012,12.984658350128129
2016,IN,Incendie,2016,7.517520850603031
2014,IN,Incendie,2014,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2015,VM,Risque simple,2013,12.986032916755649
2015,VM,Risque simple,2012,12.986032916755649
2018,IN,Incendie,2018,7.517520850603031
2019,VM,Risque simple,2017,12.98633721829327
2014,MI,Incendie,2011,7.517520850603031
2017,IN,Incendie,2017,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2022,VM,Risque simple,2018,12.987219325142972
2018,IN,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2017,VM,Risque simple,2016,12.9893448132608
2019,IN,Incendie,2018,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2016,RG,Responsabilité Civile,2015,7.600902459542082
2018,IN,Incendie,2018,7.517520850603031
2014,IN,Incendie,2012,7.517520850603031
2015,MI,Incendie,2014,7.517520850603031
2017,VM,Risque simple,2016,12.992542441086387
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,VM,Risque simple,2012,12.99311664393245
2018,IN,Incendie,2018,7.517520850603031
2015,VM,Risque simple,2010,12.994385631836648
2020,IN,Incendie,2020,7.517520850603031
2019,DE,Risque simple,2019,12.994530005894443
2017,IN,Incendie,2016,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2017,RG,Responsabilité Civile,2015,7.600902459542082
2017,IN,Incendie,2017,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2018,RG,Responsabilité Civile,2018,7.600902459542082
2019,VM,Risque simple,2018,12.996897383262198
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2017,MI,Incendie,2016,7.517520850603031
2015,VM,Risque simple,2013,12.999574103924632
2018,IM,Incendie,2017,7.517520850603031
2015,IN,Incendie,2015,7.517520850603031
2023,RG,Responsabilité Civile,2022,7.600902459542082
2015,MI,Incendie,2014,7.517520850603031
2017,MI,Incendie,2017,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,VM,Risque simple,2017,13.001980454969363
2018,VM,Risque simple,2011,13.002040323631432
2014,RG,Responsabilité Civile,2011,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2022,RG,Responsabilité Civile,2021,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2016,RG,Responsabilité Civile,2016,7.600902459542082
2018,IN,Incendie,2018,7.517520850603031
2023,RG,Responsabilité Civile,2023,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2019,IM,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2016,IN,Incendie,2015,7.517520850603031
2016,RG,Responsabilité Civile,2014,7.600902459542082
2023,RG,Responsabilité Civile,2022,7.600902459542082
2016,VM,Risque simple,2013,13.006861433079754
2018,IN,Incendie,2016,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2021,IM,Incendie,2018,7.517520850603031
2017,IN,Incendie,2016,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2016,IN,Incendie,2015,7.517520850603031
2018,VM,Risque simple,2012,13.010273201627673
2016,RG,Responsabilité Civile,2014,7.600902459542082
2018,MI,Incendie,2017,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2022,IN,Incendie,2021,7.517520850603031
2015,VM,Risque simple,2012,13.01190031028874
2015,RG,Responsabilité Civile,2014,7.600902459542082
2014,VM,Risque simple,2013,13.012101983146792
2017,IN,Incendie,2016,7.517520850603031
2021,IM,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2014,IN,Incendie,2013,7.517520850603031
2014,IN,Incendie,2014,7.517520850603031
2023,RG,Responsabilité Civile,2023,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2015,IN,Incendie,2014,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2018,IM,Incendie,2017,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2021,VM,Risque simple,2018,13.015891132893811
2014,VM,Risque simple,2013,13.015919831035966
2023,IN,Incendie,2021,7.517520850603031
2019,IM,Incendie,2017,7.517520850603031
2015,IN,Incendie,2014,7.517520850603031
2017,MI,Incendie,2017,7.517520850603031
2019,RG,Responsabilité Civile,2019,7.600902459542082
2020,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2015,RG,Responsabilité Civile,2015,7.600902459542082
2015,RG,Responsabilité Civile,2014,7.600902459542082
2016,IN,Incendie,2016,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2014,IN,Incendie,2014,7.517520850603031
2017,IM,Incendie,2017,7.517520850603031
2020,RG,Responsabilité Civile,2019,7.600902459542082
2020,IN,Incendie,2020,7.517520850603031
2014,RG,Responsabilité Civile,2013,7.600902459542082
2015,VM,Risque simple,2013,13.017375636701729
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2015,VM,Risque simple,2013,13.017776251492428
2018,IN,Incendie,2018,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2020,RG,Responsabilité Civile,2019,7.600902459542082
2017,RG,Responsabilité Civile,2017,7.600902459542082
2019,IN,Incendie,2018,7.517520850603031
2015,RG,Responsabilité Civile,2015,7.600902459542082
2015,IN,Incendie,2014,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2014,IN,Incendie,2011,7.517520850603031
2019,IN,Incendie,2018,7.517520850603031
2015,IN,Incendie,2015,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2017,MI,Incendie,2017,7.517520850603031
2015,VM,Risque simple,2012,13.022897984647429
2018,IM,Incendie,2017,7.517520850603031
2017,IN,Incendie,2017,7.517520850603031
2019,VM,Risque simple,2012,13.023379907322347
2017,VM,Risque simple,2016,13.023819884070944
2023,RG,Responsabilité Civile,2022,7.600902459542082
2014,IN,Incendie,2014,7.517520850603031
2020,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2015,VM,Risque simple,2013,13.025623772458493
2019,VM,Risque simple,2012,13.02606853297687
2014,IN,Incendie,2012,7.517520850603031
2021,IN,Incendie,2017,7.517520850603031
2018,RG,Responsabilité Civile,2016,7.600902459542082
2018,IM,Incendie,2017,7.517520850603031
2015,IN,Incendie,2015,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2015,VM,Risque simple,2012,13.02724538313118
2019,VM,Risque simple,2012,13.02724538313118
2018,IN,Incendie,2018,7.517520850603031
2021,IN,Incendie,2020,7.517520850603031
2021,IN,Incendie,2020,7.517520850603031
2014,IN,Incendie,2013,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2017,MI,Incendie,2017,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2017,VM,Risque simple,2015,13.030580401695428
2015,VM,Risque simple,2013,13.031241016433015
2014,IN,Incendie,2014,7.517520850603031
2021,RG,Responsabilité Civile,2020,7.600902459542082
2020,IN,Incendie,2020,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2019,IN,Incendie,2019,7.517520850603031
2015,MI,Incendie,2014,7.517520850603031
2016,RG,Responsabilité Civile,2016,7.600902459542082
2019,IN,Incendie,2019,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2021,IM,Incendie,2018,7.517520850603031
2017,IN,Incendie,2017,7.517520850603031
2015,VM,Risque simple,2012,13.03530748306018
2019,IN,Incendie,2019,7.517520850603031
2023,RG,Responsabilité Civile,2023,7.600902459542082
2018,RG,Responsabilité Civile,2018,7.600902459542082
2023,RG,Responsabilité Civile,2022,7.600902459542082
2014,IN,Incendie,2012,7.517520850603031
2015,MI,Incendie,2014,7.517520850603031
2014,VM,Risque simple,2012,13.036718339275753
2021,IN,Incendie,2020,7.517520850603031
2020,RP,Responsabilité Civile,2020,7.659171367666058
2019,IN,Incendie,2018,7.517520850603031
2018,IM,Incendie,2017,7.517520850603031
2018,IN,Incendie,2018,7.517520850603031
2020,IN,Incendie,2020,7.517520850603031
